EmployeeID,Age,Gender,Education,Department,JobRole,JobLevel,MonthlyIncome,SalarySlab,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrentManager,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,NumCompaniesWorked,SickLeaveDays,AbsentDays,MaritalStatus,Attrition,JoiningDate
EMP11074,59,Female,Bachelor's,Sales,Sales Executive,3,19161,Very High,33,3,3,3,No,Travel_Rarely,21,Low,High,Very High,Medium,3,11,3,4,0,6,20,Single,No,2021-06-07
EMP11075,59,Male,Bachelor's,Marketing,Marketing Executive,1,25000,Very High,26,0,0,0,No,Travel_Rarely,16,High,High,Very High,Very High,3,24,2,4,2,9,9,Single,No,2022-05-31
EMP11076,21,Male,Bachelor's,Research & Development,Laboratory Technician,1,6143,Medium,4,1,1,1,No,Travel_Rarely,15,Medium,Very High,High,Low,3,20,1,5,3,6,6,Single,Yes,2010-08-22
EMP11077,49,Female,High School,Research & Development,Manager,2,21862,Very High,16,2,1,2,No,Travel_Rarely,7,Medium,Medium,Very High,High,3,12,3,6,0,3,19,Married,Yes,2010-11-06
EMP11078,49,Female,Bachelor's,Finance,Financial Analyst,2,21002,Very High,20,6,2,6,Yes,Travel_Rarely,18,High,Very High,Very High,High,3,25,2,2,3,7,15,Married,Yes,2015-08-16
EMP11079,31,Female,Master's,Sales,Sales Executive,1,17959,Very High,1,1,1,0,No,Travel_Rarely,20,Low,High,Medium,Medium,3,22,1,2,0,4,0,Single,No,2012-03-12
EMP11080,29,Male,Master's,Marketing,Marketing Executive,1,25000,Very High,0,0,0,0,No,Travel_Rarely,6,Low,Medium,Medium,High,3,12,0,3,3,5,6,Single,No,2021-05-26
EMP11081,30,Male,Master's,It,Software Engineer,1,14775,High,4,4,3,0,No,Non-Travel,28,Medium,Very High,High,Very High,3,22,3,0,1,11,11,Single,Yes,2011-06-09
EMP11082,34,Female,Master's,Sales,Manager,2,25000,Very High,2,2,1,2,Yes,Travel_Rarely,21,Medium,High,Very High,High,4,23,3,5,4,3,14,Married,Yes,2017-07-23
EMP11083,35,Female,Bachelor's,Research & Development,Laboratory Technician,1,25000,Very High,14,2,0,2,No,Travel_Rarely,16,Medium,High,Low,High,3,21,1,3,0,2,1,Single,No,2015-06-24
EMP11084,36,Male,Master's,It,Software Engineer,2,25000,Very High,13,1,1,1,No,Travel_Rarely,11,Very High,Low,High,High,4,25,0,0,0,1,17,Married,No,2011-02-26
EMP11085,45,Male,High School,Marketing,Marketing Executive,1,16314,Very High,18,3,3,0,No,Travel_Rarely,2,High,High,Very High,High,3,15,0,1,4,7,3,Married,No,2017-07-28
EMP11086,21,Female,High School,Research & Development,Laboratory Technician,1,15838,Very High,0,0,0,0,No,Travel_Rarely,28,Very High,Low,Very High,High,3,11,2,4,1,10,12,Married,No,2010-08-17
EMP11087,31,Male,Bachelor's,Human Resources,Manager,2,25000,Very High,9,1,1,1,No,Travel_Rarely,23,Very High,Medium,High,Medium,3,20,3,1,0,4,8,Single,No,2018-02-22
EMP11088,45,Male,Bachelor's,Sales,Sales Executive,1,25000,Very High,26,3,1,2,No,Travel_Frequently,2,Medium,Very High,Medium,High,3,11,0,3,1,9,3,Single,No,2019-05-31
EMP11089,42,Male,Bachelor's,Marketing,Marketing Executive,1,10990,High,18,0,0,0,No,Travel_Rarely,14,Medium,Medium,Medium,Medium,3,13,2,0,3,5,8,Single,No,2014-01-30
EMP11090,37,Female,Bachelor's,Sales,Manager,1,17280,Very High,14,0,0,0,Yes,Travel_Rarely,9,Medium,Medium,Very High,High,3,10,3,0,3,5,0,Single,No,2011-12-24
EMP11091,51,Female,Master's,Marketing,Marketing Specialist,1,25000,Very High,24,3,3,2,No,Travel_Rarely,23,High,Very High,Very High,High,3,10,3,1,4,3,7,Single,No,2012-04-07
EMP11092,57,Female,Bachelor's,Human Resources,HR Executive,3,25000,Very High,26,2,1,2,No,Travel_Rarely,12,High,Medium,High,Very High,3,10,3,2,2,8,0,Divorced,No,2018-05-21
EMP11093,22,Male,Bachelor's,Human Resources,HR Executive,1,16226,Very High,0,0,0,0,No,Travel_Rarely,3,Medium,Medium,Very High,High,3,14,3,2,1,6,15,Divorced,No,2016-05-05
EMP11094,57,Male,Bachelor's,Research & Development,Laboratory Technician,3,5935,Medium,29,5,5,1,No,Travel_Frequently,22,Medium,High,Low,High,3,22,0,5,2,11,14,Single,No,2023-09-22
EMP11095,22,Male,Bachelor's,Sales,Manager,3,25000,Very High,0,0,0,0,No,Travel_Frequently,5,High,Low,High,High,3,18,0,1,2,11,14,Single,No,2013-01-23
EMP11096,49,Female,High School,Sales,Sales Representative,3,12719,High,16,3,3,3,No,Travel_Frequently,28,High,Very High,Medium,High,4,13,0,2,1,9,4,Single,No,2021-09-07
EMP11097,20,Female,Bachelor's,Sales,Sales Executive,1,8886,High,0,0,0,0,Yes,Travel_Rarely,9,Very High,Medium,High,Medium,3,23,1,0,2,11,18,Married,No,2012-09-21
EMP11098,49,Female,High School,Sales,Manager,3,6158,Medium,25,0,0,0,Yes,Travel_Frequently,29,Medium,High,Low,Medium,4,17,1,3,0,7,10,Married,No,2019-06-28
EMP11099,51,Male,Master's,It,Data Analyst,1,25000,Very High,31,11,2,0,No,Travel_Rarely,3,Very High,Medium,Medium,High,4,16,3,2,3,6,18,Married,No,2015-06-20
EMP11100,47,Female,Master's,Research & Development,Research Director,1,23339,Very High,19,19,3,6,No,Travel_Frequently,18,Medium,Medium,Very High,Very High,3,22,0,5,4,3,20,Married,No,2012-08-16
EMP11101,40,Male,Bachelor's,Sales,Sales Representative,1,19900,Very High,15,1,1,1,No,Non-Travel,2,High,Low,High,High,3,15,2,0,1,8,2,Married,No,2019-04-18
EMP11102,32,Male,Bachelor's,Marketing,Marketing Specialist,4,25000,Very High,8,1,1,1,No,Travel_Rarely,4,Very High,Low,Very High,High,4,23,0,5,4,1,3,Single,No,2021-11-24
EMP11103,46,Male,Master's,It,IT Support,1,25000,Very High,18,1,1,1,No,Travel_Rarely,13,Very High,High,High,Medium,3,18,2,6,3,4,20,Single,No,2015-05-01
EMP11104,55,Male,Bachelor's,Marketing,Marketing Executive,4,25000,Very High,27,5,0,1,No,Travel_Rarely,17,Low,High,Medium,High,3,19,3,3,4,1,15,Married,Yes,2017-10-04
EMP11105,26,Female,Bachelor's,Marketing,Marketing Specialist,1,11770,High,4,4,3,3,No,Travel_Rarely,9,Medium,High,High,Very High,4,10,3,0,1,7,11,Married,No,2012-11-24
EMP11106,41,Male,Bachelor's,Sales,Manager,4,21687,Very High,15,9,2,9,No,Travel_Rarely,19,Medium,Low,Very High,Medium,3,16,3,6,4,8,6,Married,No,2022-04-04
EMP11107,29,Female,Master's,Research & Development,Manager,4,10641,High,6,6,4,1,No,Non-Travel,14,Medium,Medium,High,High,3,18,0,6,2,2,0,Married,No,2020-01-30
EMP11108,58,Male,Master's,It,Software Engineer,4,19866,Very High,32,3,3,0,No,Travel_Rarely,13,High,Medium,Very High,Medium,3,24,0,6,2,4,10,Married,No,2011-10-01
EMP11109,34,Male,Master's,Finance,Financial Analyst,2,19695,Very High,10,5,5,4,No,Travel_Rarely,5,Very High,Medium,Low,Very High,3,19,2,4,3,8,14,Single,No,2015-08-06
EMP11110,34,Male,High School,Sales,Sales Executive,3,25000,Very High,12,6,2,0,No,Travel_Rarely,18,Low,Medium,Medium,High,3,25,2,6,2,5,18,Single,No,2023-03-12
EMP11111,23,Male,Bachelor's,It,Data Analyst,4,22483,Very High,0,0,0,0,No,Travel_Frequently,24,Medium,Medium,Very High,Medium,3,23,1,3,4,2,14,Married,No,2019-12-06
EMP11112,51,Male,Bachelor's,Sales,Sales Representative,1,25000,Very High,21,3,3,0,No,Travel_Rarely,15,Medium,Medium,Low,Low,3,25,3,4,0,5,8,Single,No,2010-08-28
EMP11113,42,Male,Master's,Sales,Manager,2,25000,Very High,18,5,3,3,No,Travel_Rarely,27,Very High,High,High,High,3,22,2,6,4,8,12,Married,No,2024-11-04
EMP11114,25,Male,Master's,Research & Development,Manager,3,25000,Very High,0,0,0,0,No,Travel_Rarely,11,Very High,High,Medium,High,4,23,0,2,0,10,17,Single,No,2017-11-11
EMP11115,43,Female,Bachelor's,Human Resources,HR Specialist,1,19113,Very High,19,5,4,1,No,Travel_Rarely,30,Medium,Medium,High,High,3,11,2,5,4,10,16,Divorced,Yes,2016-01-12
EMP11116,39,Female,High School,Human Resources,HR Executive,3,14422,High,18,5,1,5,No,Travel_Rarely,19,Low,Low,Medium,High,3,24,1,2,0,9,4,Divorced,No,2013-03-17
EMP11117,56,Female,Bachelor's,Sales,Sales Executive,1,24606,Very High,39,6,0,4,Yes,Travel_Rarely,5,High,High,High,High,3,22,0,0,0,6,15,Single,No,2011-12-19
EMP11118,39,Male,Bachelor's,It,Unknown,2,15352,Very High,7,5,3,1,No,Travel_Frequently,7,High,Very High,Very High,Very High,4,13,0,1,1,3,6,Married,No,2023-06-22
EMP11119,31,Male,Bachelor's,Sales,Sales Representative,1,25000,Very High,13,4,1,1,Yes,Non-Travel,2,Medium,Low,Medium,Very High,3,14,0,0,1,3,20,Married,No,2024-01-19
EMP11120,52,Male,Bachelor's,Sales,Sales Executive,1,19391,Very High,25,6,2,4,No,Travel_Rarely,19,Very High,High,High,Medium,3,24,2,6,4,0,4,Single,No,2020-06-21
EMP11121,47,Female,PhD,It,Data Analyst,1,17077,Very High,14,3,2,3,No,Travel_Rarely,24,Very High,High,Low,High,3,24,3,5,2,2,10,Married,No,2013-02-14
EMP11122,27,Male,Bachelor's,Marketing,Manager,3,17817,Very High,0,0,0,0,Yes,Non-Travel,16,High,High,High,Medium,3,20,3,5,1,11,15,Married,No,2021-07-05
EMP11123,20,Male,Bachelor's,It,IT Support,1,25000,Very High,0,0,0,0,No,Travel_Rarely,26,High,Very High,Medium,High,3,14,3,5,0,8,12,Single,No,2010-02-08
EMP11124,56,Female,Bachelor's,It,IT Support,3,20517,Very High,31,4,0,1,No,Travel_Rarely,30,Medium,Very High,High,High,3,20,3,4,4,0,1,Single,No,2014-04-27
EMP11125,41,Male,Bachelor's,Finance,Finance Manager,3,16502,Very High,9,4,4,4,No,Travel_Rarely,24,High,Medium,Medium,High,3,22,3,5,2,1,11,Married,No,2017-08-13
EMP11126,25,Female,Bachelor's,Research & Development,Research Scientist,2,25000,Very High,0,0,0,0,No,Travel_Rarely,3,Medium,High,Medium,High,3,16,0,3,4,1,11,Married,No,2010-02-17
EMP11127,40,Male,Master's,Sales,Manager,1,14984,High,10,2,2,2,No,Travel_Rarely,29,Medium,High,High,Very High,3,19,0,1,0,7,9,Married,No,2016-07-22
EMP11128,51,Male,High School,Research & Development,Manager,1,22382,Very High,24,3,1,2,No,Travel_Rarely,10,Low,Medium,Very High,Low,3,17,2,0,1,5,12,Single,No,2012-04-14
EMP11129,54,Female,PhD,Research & Development,Laboratory Technician,2,25000,Very High,32,1,0,1,No,Non-Travel,12,Medium,High,Medium,Very High,3,22,0,4,1,6,11,Married,No,2019-09-20
EMP11130,34,Male,Bachelor's,Sales,Manager,1,10571,High,11,0,0,0,No,Travel_Rarely,23,Medium,Very High,High,Medium,3,25,2,4,3,10,18,Married,No,2025-07-07
EMP11131,24,Male,Bachelor's,Finance,Financial Analyst,2,25000,Very High,0,0,0,0,Yes,Travel_Rarely,30,High,High,High,Medium,3,18,2,2,3,3,16,Married,No,2023-04-26
EMP11132,25,Male,Bachelor's,Research & Development,Manager,4,13701,High,0,0,0,0,No,Travel_Rarely,27,High,Very High,Low,Medium,3,14,1,0,4,10,15,Married,No,2017-10-23
EMP11133,44,Female,Master's,Sales,Sales Executive,1,25000,Very High,13,5,1,2,No,Travel_Frequently,29,High,High,High,Very High,3,11,0,0,4,3,16,Single,No,2012-07-24
EMP11134,59,Female,Bachelor's,Sales,Sales Representative,2,14283,High,37,6,3,3,No,Travel_Rarely,2,Medium,High,High,Very High,3,11,2,5,2,3,5,Single,No,2018-05-15
EMP11135,48,Female,Bachelor's,Finance,Financial Analyst,4,25000,Very High,17,3,3,3,Yes,Travel_Rarely,25,Medium,High,High,High,3,14,3,6,1,11,17,Married,No,2012-02-23
EMP11136,26,Female,Bachelor's,Sales,Manager,3,25000,Very High,0,0,0,0,No,Travel_Rarely,29,High,High,Low,High,3,24,3,5,1,5,10,Divorced,No,2018-03-11
EMP11137,59,Male,Master's,It,Manager,3,25000,Very High,36,3,3,2,No,Travel_Rarely,29,Medium,Medium,Very High,High,3,14,1,4,3,11,11,Single,Yes,2021-04-06
EMP11138,32,Male,Bachelor's,Research & Development,Research Director,3,24664,Very High,5,2,1,2,No,Travel_Rarely,8,Very High,High,Low,High,4,14,2,0,0,11,16,Married,No,2018-10-04
EMP11139,57,Male,Bachelor's,Research & Development,Research Scientist,1,19849,Very High,34,11,3,7,No,Travel_Frequently,25,Medium,High,Medium,Very High,3,23,0,5,0,3,1,Single,No,2019-04-27
EMP11140,37,Female,Bachelor's,Human Resources,HR Executive,4,16994,Very High,5,5,0,0,No,Travel_Rarely,9,High,Very High,High,Very High,3,15,3,6,3,0,12,Married,No,2012-03-20
EMP11141,21,Male,High School,It,Software Engineer,4,25000,Very High,0,0,0,0,No,Non-Travel,23,Low,Medium,Medium,Very High,4,21,3,2,4,0,18,Single,No,2024-01-09
EMP11142,27,Female,Bachelor's,Research & Development,Research Director,2,16078,Very High,5,0,0,0,No,Travel_Rarely,20,High,Low,Low,High,3,25,1,1,1,7,18,Married,No,2014-10-20
EMP11143,30,Female,Bachelor's,Finance,Financial Analyst,2,13812,High,4,0,0,0,No,Travel_Rarely,12,Very High,High,High,High,3,24,3,4,1,1,3,Single,No,2012-09-09
EMP11144,52,Female,Master's,Research & Development,Laboratory Technician,2,25000,Very High,22,2,1,1,No,Travel_Rarely,28,Very High,High,High,Medium,3,25,2,2,1,11,0,Single,No,2012-12-19
EMP11145,57,Male,Bachelor's,Sales,Sales Representative,1,15394,Very High,35,18,5,3,Yes,Non-Travel,5,Very High,Low,Medium,High,3,17,1,2,0,8,1,Single,No,2012-08-17
EMP11146,46,Male,Master's,It,Data Analyst,1,14364,High,18,4,0,4,No,Travel_Frequently,23,Medium,High,High,Medium,3,25,3,3,4,9,17,Married,No,2014-09-23
EMP11147,39,Male,Master's,It,Software Engineer,2,11503,High,9,2,2,2,No,Travel_Rarely,13,High,Very High,Very High,Low,3,20,0,1,0,7,11,Single,Yes,2017-09-20
EMP11148,31,Male,Bachelor's,Finance,Financial Analyst,2,17724,Very High,1,1,1,1,No,Travel_Rarely,5,Medium,Medium,Very High,High,3,14,2,2,4,0,8,Single,No,2020-02-13
EMP11149,50,Female,Bachelor's,It,Software Engineer,2,21222,Very High,24,3,2,3,No,Travel_Rarely,28,High,Very High,Medium,High,3,22,3,3,3,9,4,Married,No,2011-10-06
EMP11150,46,Male,Master's,It,Manager,1,24573,Very High,18,2,2,2,No,Travel_Rarely,26,Low,High,High,High,3,12,0,3,4,10,15,Single,No,2020-01-27
EMP11151,51,Female,Master's,Finance,Finance Manager,3,25000,Very High,32,14,5,1,Yes,Travel_Rarely,15,Very High,Medium,Medium,Low,3,18,2,0,0,7,3,Single,No,2020-08-31
EMP11152,29,Female,Master's,It,IT Support,1,25000,Very High,7,7,1,1,No,Travel_Frequently,24,Very High,High,Very High,High,4,13,3,5,1,8,19,Married,No,2010-09-17
EMP11153,22,Female,Master's,Finance,Finance Manager,1,20214,Very High,0,0,0,0,No,Travel_Rarely,21,Medium,High,Very High,High,3,21,1,2,0,3,2,Married,Yes,2013-03-01
EMP11154,46,Male,High School,Finance,Finance Manager,2,20147,Very High,26,4,4,4,Yes,Travel_Rarely,5,Medium,Very High,Medium,Very High,4,17,0,4,3,6,17,Single,No,2019-01-21
EMP11155,54,Male,Master's,Human Resources,HR Specialist,2,25000,Very High,25,8,4,3,Yes,Travel_Rarely,5,Low,Medium,High,Low,3,25,3,0,1,3,7,Single,Yes,2020-07-09
EMP11156,50,Male,Bachelor's,It,Data Analyst,1,25000,Very High,27,1,0,0,Yes,Travel_Rarely,4,High,Low,Very High,High,3,18,1,1,0,2,1,Single,No,2015-10-04
EMP11157,34,Male,Bachelor's,Sales,Manager,2,23315,Very High,5,4,1,4,No,Travel_Rarely,27,Medium,Medium,High,Low,3,20,2,5,1,10,11,Married,No,2020-05-08
EMP11158,35,Male,Bachelor's,It,Software Engineer,3,17835,Very High,1,1,1,1,Yes,Travel_Rarely,28,Very High,Low,High,Medium,4,16,2,4,3,0,0,Married,No,2013-01-11
EMP11159,32,Male,Master's,It,Software Engineer,2,14090,High,3,2,2,2,No,Travel_Rarely,27,High,Medium,High,Medium,3,12,0,4,4,1,20,Married,Yes,
EMP11160,54,Female,Bachelor's,Sales,Sales Representative,2,11495,High,25,8,2,3,No,Non-Travel,28,High,Medium,Very High,Medium,4,19,0,3,4,6,17,Married,No,2020-10-16
EMP11161,30,Male,Master's,It,Software Engineer,1,25000,Very High,0,0,0,0,No,Travel_Rarely,23,High,Medium,High,Very High,3,20,2,2,2,5,9,Divorced,No,2019-03-14
EMP11162,40,Male,Master's,Sales,Manager,2,25000,Very High,24,0,0,0,No,Travel_Rarely,16,Low,High,Very High,Very High,3,15,1,3,1,7,20,Divorced,No,2013-11-04
EMP11163,30,Male,Master's,Research & Development,Research Director,4,25000,Very High,3,3,3,0,No,Travel_Rarely,18,Very High,Low,High,Medium,3,16,2,3,3,10,7,Single,No,2019-04-09
EMP11164,49,Female,Master's,Finance,Financial Analyst,2,20787,Very High,31,1,1,1,No,Travel_Rarely,10,High,High,Medium,High,3,21,3,2,0,2,3,Single,No,2011-04-02
EMP11165,54,Female,Bachelor's,Sales,Sales Representative,3,25000,Very High,32,5,1,1,No,Travel_Frequently,29,Very High,Medium,High,Medium,3,16,3,2,0,5,17,Married,No,2013-04-29
EMP11166,41,Male,Master's,It,Data Analyst,2,17715,Very High,14,0,0,0,No,Travel_Rarely,20,High,Low,Medium,High,3,23,1,6,2,11,2,Single,No,2016-03-14
EMP11167,57,Female,Master's,It,Manager,3,25000,Very High,27,15,3,3,No,Travel_Frequently,27,High,High,Medium,Medium,3,17,3,2,0,5,2,Married,No,2010-09-02
EMP11168,50,Female,Master's,Research & Development,Manager,4,21646,Very High,29,2,1,2,No,Travel_Frequently,3,Low,Low,High,Medium,3,19,3,3,3,11,11,Single,No,2023-05-06
EMP11169,33,Female,Master's,Sales,Sales Executive,3,16751,Very High,12,1,1,1,Yes,Travel_Frequently,10,High,Medium,Very High,Medium,3,14,0,5,3,1,18,Married,No,2018-07-01
EMP11170,43,Male,Bachelor's,Sales,Sales Representative,4,25000,Very High,17,1,1,1,No,Travel_Rarely,13,High,Low,Very High,High,3,14,3,6,4,0,16,Married,No,2021-12-05
EMP11171,51,Female,Bachelor's,Human Resources,HR Executive,2,25000,Very High,25,15,2,7,No,Travel_Rarely,24,High,Very High,Medium,Low,3,22,1,2,1,1,16,Married,No,2021-08-23
EMP11172,55,Male,Unknown,Marketing,Marketing Specialist,4,25000,Very High,28,6,4,1,No,Travel_Rarely,23,High,High,High,High,3,25,2,2,1,8,3,Married,No,2018-10-12
EMP11173,51,Female,Master's,Human Resources,HR Specialist,2,22847,Very High,23,7,2,3,No,Travel_Frequently,3,Medium,Low,Very High,Medium,3,25,1,4,0,5,6,Married,No,2014-11-29
EMP11174,34,Male,Bachelor's,Sales,Manager,3,21654,Very High,10,3,0,0,No,Travel_Rarely,4,Very High,High,Very High,Very High,3,11,0,3,1,2,6,Married,No,2024-09-29
EMP11175,54,Female,Master's,Human Resources,Manager,1,25000,Very High,25,3,2,0,Yes,Travel_Rarely,13,Very High,Medium,Very High,Medium,3,21,1,2,2,9,6,Married,Yes,2011-01-30
EMP11176,22,Female,Bachelor's,Research & Development,Research Scientist,2,25000,Very High,2,1,1,1,No,Travel_Rarely,14,Low,Medium,High,Low,3,20,2,3,1,6,7,Married,Yes,2018-07-22
EMP11177,35,Male,Master's,It,Software Engineer,3,25000,Very High,7,2,4,2,No,Travel_Rarely,4,Very High,Medium,High,High,3,11,2,1,0,0,18,Married,No,2022-01-25
EMP11178,24,Female,Master's,Sales,Sales Representative,1,23163,Very High,5,1,1,1,No,Travel_Frequently,12,Medium,High,Very High,Very High,4,24,1,0,1,7,20,Married,No,2018-12-02
EMP11179,40,Male,Bachelor's,It,Data Analyst,2,25000,Very High,15,15,1,2,No,Travel_Rarely,16,High,Low,Low,High,4,13,2,4,3,9,8,Married,No,2022-10-28
EMP11180,29,Male,Master's,Research & Development,Laboratory Technician,3,25000,Very High,3,3,3,0,No,Travel_Rarely,10,Medium,High,Medium,High,4,16,0,6,3,6,8,Single,No,2012-08-21
EMP11181,38,Male,Master's,Marketing,Marketing Specialist,1,22288,Very High,6,3,0,3,No,Travel_Rarely,23,Very High,Very High,Very High,Medium,3,25,1,4,4,2,13,Single,No,2011-08-27
EMP11182,44,Female,Bachelor's,Research & Development,Laboratory Technician,2,19214,Very High,24,1,1,0,No,Travel_Rarely,24,Low,Medium,Medium,Low,3,17,3,6,4,3,20,Single,No,2012-01-03
EMP11183,23,Male,Bachelor's,Human Resources,HR Specialist,2,21239,Very High,0,0,0,0,No,Travel_Rarely,20,Medium,Very High,Medium,Very High,3,12,1,3,4,10,17,Single,No,2025-12-24
EMP11184,48,Male,High School,Marketing,Marketing Specialist,2,5289,Medium,23,1,1,1,No,Travel_Frequently,24,Medium,Very High,Medium,High,3,10,3,2,4,6,8,Married,No,2025-02-21
EMP11185,38,Female,Master's,Sales,Sales Representative,1,24216,Very High,9,1,1,1,Yes,Travel_Rarely,17,Medium,High,Medium,High,3,13,3,6,1,3,4,Single,Yes,2021-03-18
EMP11186,21,Female,Bachelor's,Marketing,Marketing Executive,1,17680,Very High,0,0,0,0,No,Travel_Rarely,29,High,High,Medium,High,3,15,1,3,0,4,7,Single,No,2025-01-28
EMP11187,29,Female,Bachelor's,Finance,Accountant,1,25000,Very High,4,4,3,2,No,Travel_Rarely,25,Low,High,Low,High,3,15,2,5,1,11,3,Married,No,2024-08-21
EMP11188,44,Male,Bachelor's,Sales,Manager,1,22219,Very High,19,8,0,4,Yes,Non-Travel,7,High,Very High,Medium,High,4,18,3,0,0,0,19,Married,No,2019-07-27
EMP11189,39,Male,Bachelor's,Research & Development,Laboratory Technician,1,12900,High,10,2,2,2,Yes,Non-Travel,4,Very High,High,Very High,High,4,24,3,4,0,4,13,Married,No,2014-04-07
EMP11190,38,Male,Master's,Finance,Finance Manager,3,21538,Very High,18,0,0,0,No,Travel_Frequently,24,High,Medium,Low,Medium,3,22,1,4,0,9,16,Single,Yes,2018-12-25
EMP11191,42,Female,Master's,Sales,Sales Representative,2,13756,High,17,3,2,2,No,Travel_Rarely,12,Very High,High,Medium,Medium,3,16,3,0,0,9,20,Married,No,2014-02-08
EMP11192,43,Male,Bachelor's,Human Resources,Manager,3,25000,Very High,18,7,0,7,No,Travel_Frequently,10,Medium,Very High,High,High,3,22,1,3,3,11,15,Married,No,2014-01-08
EMP11193,30,Male,Master's,Sales,Research Director,1,25000,Very High,10,1,1,1,No,Travel_Frequently,2,Medium,Medium,High,Very High,3,21,3,4,0,3,8,Married,No,2015-03-31
EMP11194,53,Female,Master's,Human Resources,HR Specialist,2,21729,Very High,20,1,1,1,No,Travel_Rarely,14,High,High,Medium,High,3,23,3,2,1,2,4,Divorced,No,2019-04-20
EMP11195,47,Male,Bachelor's,Sales,Manager,1,15431,Very High,21,15,2,1,Yes,Travel_Rarely,8,Low,High,Medium,High,4,18,1,3,0,11,4,Married,No,2011-10-02
EMP11196,24,Male,High School,It,IT Support,3,22366,Very High,0,0,0,0,No,Non-Travel,10,Very High,Low,Low,Very High,3,19,1,2,3,8,5,Single,No,2013-09-27
EMP11197,24,Male,Master's,Marketing,Marketing Specialist,3,11917,High,1,1,1,1,Yes,Travel_Rarely,6,Low,Medium,Very High,High,3,20,0,6,1,0,5,Single,No,2010-09-30
EMP11198,40,Male,Master's,Marketing,Marketing Specialist,3,25000,Very High,12,8,0,3,Yes,Travel_Rarely,23,Very High,Medium,High,Medium,4,14,2,5,2,9,7,Married,No,2020-04-30
EMP11199,31,Male,Master's,Finance,Financial Analyst,1,25000,Very High,0,0,0,0,Yes,Travel_Rarely,23,Low,High,Medium,Low,3,14,0,5,1,4,15,Single,Yes,2016-10-11
EMP11200,23,Male,High School,Sales,Manager,3,25000,Very High,0,0,0,0,No,Travel_Rarely,2,High,High,Very High,Very High,3,14,1,5,3,9,13,Married,No,2012-03-19
EMP11201,39,Female,Master's,It,Data Analyst,2,22043,Very High,13,2,2,1,No,Travel_Rarely,14,Low,Low,Low,High,3,14,3,1,3,1,0,Married,No,2020-06-16
EMP11202,57,Male,Bachelor's,Sales,Manager,3,25000,Very High,38,2,2,1,No,Travel_Rarely,11,Low,Low,Medium,High,4,23,2,0,4,4,15,Married,No,2021-11-08
EMP11203,44,Male,Master's,Sales,Sales Representative,2,25000,Very High,19,16,4,2,No,Travel_Frequently,2,High,Medium,High,High,3,13,1,5,2,4,14,Married,No,2017-12-29
EMP11204,33,Female,PhD,Research & Development,Research Scientist,2,19374,Very High,5,5,4,0,No,Travel_Frequently,4,Medium,High,High,High,3,15,0,4,0,9,4,Single,No,2013-04-21
EMP11205,30,Female,PhD,Research & Development,Laboratory Technician,1,23444,Very High,3,3,3,2,No,Travel_Frequently,6,High,Low,High,Medium,4,21,3,0,3,10,8,Single,Yes,2021-06-18
EMP11206,51,Female,Master's,It,IT Support,2,13511,High,26,1,1,1,No,Travel_Rarely,4,High,Medium,Medium,Very High,3,10,3,0,4,0,2,Single,No,2013-02-06
EMP11207,30,Female,High School,Finance,Finance Manager,1,14902,High,2,2,1,1,No,Travel_Rarely,22,Low,Very High,High,Low,3,25,1,2,4,3,6,Married,No,2012-01-22
EMP11208,37,Female,Master's,Research & Development,Manager,1,23018,Very High,6,6,5,0,Yes,Travel_Rarely,5,Very High,High,Medium,Very High,4,11,3,6,0,6,6,Single,No,2011-05-20
EMP11209,46,Male,High School,Sales,Sales Executive,1,25000,Very High,23,1,1,1,No,Travel_Rarely,6,Medium,High,Medium,Medium,3,18,0,4,1,0,15,Single,No,2025-04-12
EMP11210,37,Female,Master's,Marketing,Marketing Specialist,4,19627,Very High,14,10,2,3,No,Travel_Rarely,9,High,High,High,Low,3,15,3,1,2,11,2,Married,No,2010-06-28
EMP11211,42,Male,Bachelor's,Research & Development,Manager,1,19808,Very High,12,2,1,1,No,Travel_Frequently,22,High,Medium,Very High,Low,3,15,0,0,0,9,14,Single,Yes,2025-04-29
EMP11212,30,Male,Master's,Research & Development,Laboratory Technician,3,18341,Very High,0,0,0,0,No,Travel_Rarely,22,High,Medium,Medium,Very High,3,19,3,2,0,1,6,Divorced,No,2012-03-18
EMP11213,40,Male,High School,Sales,Sales Executive,4,17316,Very High,15,5,2,3,No,Travel_Rarely,16,Medium,High,High,Low,3,13,2,5,1,3,2,Married,No,2015-11-15
EMP11214,24,Male,Master's,It,IT Support,4,25000,Very High,0,0,0,0,No,Travel_Rarely,11,Medium,High,High,Medium,3,14,1,2,1,9,15,Divorced,No,2010-07-28
EMP11215,42,Male,Bachelor's,Finance,Finance Manager,4,11229,High,13,0,0,0,Yes,Travel_Rarely,11,High,Medium,Very High,Medium,3,18,1,5,3,1,5,Married,No,2020-11-03
EMP11216,60,Male,Bachelor's,Sales,Manager,4,25000,Very High,37,2,1,1,No,Non-Travel,24,Medium,High,Medium,Low,4,11,3,6,1,1,7,Single,Yes,2025-03-07
